,Stock,fiscalDateEnding,PER,PBV,Acid_test,ATR,CCC,ROA,DER,NPM,EM,Return
8,BSX,2021-06-30,37.99495452030663,1.2460357271999,13.282926829268293,0.2573571840738604,210.1357032301837,0.032794768224658585,1.1617463617463617,0.12742899850523168,2.1617463617463617,0
9,BSX,2021-03-31,-190.1330720224688,1.2185497690090001,8.687898089171975,0.2701054372544966,207.26423342502878,-0.0064089311556750055,1.0137385512073271,-0.023727516264829697,2.0137385512073274,0
10,BSX,2020-12-31,-70.97225957070629,1.1426924517980133,35.93333333333333,0.2672691388802327,218.3631804206828,-0.016100550534953777,0.9755797250153909,-0.060240963855421686,1.975579725015391,0
11,BSX,2020-09-30,-80.31897766736088,1.2368415794156769,62.475,0.20029331657238633,264.2515207639696,-0.015399120050282841,0.9164826340092351,-0.07688284518828452,1.9164826340092351,1
12,BSX,2020-06-30,983.0800170898438,1.1437208025371002,3.2237017310252996,0.2596509783183501,200.7542984607285,0.0011634056054997356,0.983011744966443,0.004480651731160896,1.983011744966443,0
13,BSX,2020-03-31,-45.36009117092252,1.0646563868135694,3.3002754820936637,0.2958635933059678,188.29426798297297,-0.02347121355646774,0.9597772277227723,-0.07933119886161509,1.9597772277227723,0
14,BSX,2019-12-31,110.89666966029576,1.4783093924245942,4.074675324675325,0.27634363097757086,199.22088905690072,0.013330512060939484,0.9907329401853412,0.04823889739663093,1.9907329401853413,1
15,BSX,2019-09-30,81.90843879402458,1.4624811100614243,26.970165289256197,0.2947246376811594,187.56608847773472,0.017855072463768117,0.8169370128502212,0.06058221872541306,1.8169370128502211,0
16,BSX,2019-06-30,32.133631733228576,1.51015959375847,26.970165289256197,0.2642429616493017,193.13841010778933,0.04699623143427178,0.760390243902439,0.17785234899328858,1.760390243902439,1
17,BSX,2019-03-31,-135.6093371073405,1.363364649202485,26.970165289256197,0.27893208221626453,187.4563427124264,-0.010053619302949061,0.7776012708498808,-0.03604325190228274,1.777601270849881,0
18,BSX,2018-12-31,26.34138900262338,1.3296891854560997,26.970165289256197,0.27284412245851836,61.473684210526315,0.050479083898107034,0.8623993032876116,0.18501070663811564,1.863270193773133,0
0,BWA,2023-06-30,58.37218403266872,1.17371793319951,33.49677685950413,0.385470719051149,182.12885383965528,0.020107487027427724,0.8668050510292337,0.05216346153846154,1.8668050510292338,1
1,BWA,2023-03-31,49.83886946135876,1.1639263405665798,12.466386554621849,0.3801630185914461,183.09356058084208,0.02335378697682938,0.9466928151185594,0.061430980486629726,1.9466928151185594,0
2,BWA,2022-12-31,37.878844781673,0.9818576362890931,76.11111111111111,0.3829282187618686,180.519429671199,0.025921002658564375,0.985296889726673,0.06769154475576494,1.985296889726673,0
3,BWA,2022-09-30,37.302175804420756,0.7685301386641438,14.88888888888889,0.3565433040824113,178.66004950782263,0.02060282334986646,1.05932036927912,0.05778491171749599,2.05932036927912,0
4,BWA,2022-06-30,43.02949999809265,0.823137254865474,15.462857142857143,0.37140124342419895,161.01331316029155,0.01912960306073649,1.0411948457633737,0.05150656708730363,2.0411948457633735,1
5,BWA,2022-03-31,77.64863302541333,0.9699500009952862,5.919964430473985,0.3548949356056938,170.26585332057425,0.012491527064975307,1.003686457120683,0.03519781718963165,2.003686457120683,1
6,BWA,2021-12-31,121.13833212852478,1.086340951362763,3.7342858872153153,0.3194768799626343,176.6350990475023,0.008967772069126577,0.9864538875487103,0.028070175438596492,1.9864538875487103,1
7,BWA,2021-09-30,45.09335515566683,1.0616775067629118,21.646153846153847,0.3604041559431894,151.34194122332607,0.023543990086741014,1.1211079660331582,0.06532663316582915,2.121107966033158,0
8,BWA,2021-06-30,191.6262287433331,1.1978942939331265,13.282926829268293,0.385843431429121,133.31594916466884,0.006251202154260435,1.1617463617463617,0.016201395812562313,2.1617463617463617,1
9,BWA,2021-03-31,33.32359953299581,1.2331867513761112,8.687898089171975,0.40593342981186686,134.81662389423678,0.03700640893115568,1.0137385512073271,0.09116373822256175,2.0137385512073274,0
10,BWA,2020-12-31,89.4878447249129,1.0318012635779923,35.93333333333333,0.2636335306949205,221.74343722624684,0.011530071673418511,0.9755797250153909,0.04373522458628842,1.975579725015391,0
11,BWA,2020-09-30,-102.11556302284707,1.048326542660697,62.475,0.1494866959983239,344.5086320943635,-0.010266080033521894,0.9164826340092351,-0.06867554309740714,1.9164826340092351,0
12,BWA,2020-06-30,70.13043094605439,0.9568297823417256,3.2237017310252996,0.24103648863035432,224.981287998835,0.013643574828133264,0.983011744966443,0.05660377358490566,1.983011744966443,0
13,BWA,2020-03-31,28.40171987360174,0.6576548123557924,3.3002754820936637,0.26934006946637196,206.10852112585872,0.023155457320282076,0.9597772277227723,0.08597108245408362,1.9597772277227723,0
14,BWA,2019-12-31,56.786592640827614,1.1655309958020055,4.074675324675325,0.26364790520524756,206.45269333411633,0.02052475666525603,0.9907329401853412,0.07784911717495988,1.9907329401853413,1
15,BWA,2019-09-30,54.08592445905819,1.0785830732704937,29.287887970615248,0.295768115942029,184.08688082065993,0.019942028985507246,0.8169370128502212,0.06742453939631517,1.8169370128502211,0
16,BWA,2019-06-30,67.64486198425293,1.1996428638306882,26.970165289256197,0.2844158723121259,177.65867564304318,0.017734426956328972,0.760390243902439,0.06235385814497272,1.760390243902439,1
17,BWA,2019-03-31,42.964558360887615,1.1038704672703474,26.970165289256197,0.2875335120643432,178.89499963637894,0.025692582663092045,0.7776012708498808,0.08935508935508936,1.777601270849881,0
18,BWA,2018-12-31,44.15604924220665,1.052562987311306,26.970165289256197,0.28955363402664175,53.55068772287314,0.0238373451741061,0.8623993032876116,0.08232445520581114,1.863270193773133,0
0,BXP,2023-06-30,214.4849811259613,1.5480203094793479,26.970165289256197,0.07442550037064492,1366.2059833610583,0.007217383246849518,0.8668050510292337,0.0969746015936255,1.8668050510292338,0
1,BXP,2023-03-31,127.09949778062797,1.4178129982758336,12.466386554621849,0.07233482919681289,1363.0768957239243,0.011155142412308819,0.9466928151185594,0.15421536950004053,1.9466928151185594,0
2,BXP,2022-12-31,52.387851416053635,1.7955572959184194,76.11111111111111,0.07505915305734903,1243.1353352337492,0.03427430687428788,0.985296889726673,0.4566306103680728,1.985296889726673,1
3,BXP,2022-09-30,93.00413795854631,1.9781476267873217,14.88888888888889,0.07381982067913011,1203.4520909444886,0.021269458222052652,1.05932036927912,0.2881266579406068,2.05932036927912,1
4,BXP,2022-06-30,171.58994410874968,2.3477213519774573,15.462857142857143,0.0721479674796748,1154.41139711103,0.013682161645145864,1.0411948457633737,0.18964029234781063,2.0411948457633735,1
5,BXP,2022-03-31,191.1018529384814,3.4149810445265976,5.919964430473986,0.07079142054807785,1142.5233570898563,0.017869952551563862,1.003686457120683,0.25243104903407776,2.003686457120683,1
6,BXP,2021-12-31,290.9839853132654,2.943735885798291,3.7342858872153153,0.06819766464269034,1135.5247728544177,0.010116487622606259,0.9864538875487103,0.14834067523587233,1.9864538875487103,0
7,BXP,2021-09-30,264.0037455684749,2.8109818312110715,21.646153846153847,0.06803993899532933,1136.6912365289231,0.010647507387284339,1.1211079660331582,0.1564890789807329,2.121107966033158,0
8,BXP,2021-06-30,307.34570055122833,2.97343220741021,13.282926829268293,0.0686377187920754,1047.7258990826174,0.009674552798615118,1.1617463617463617,0.14095096644925353,2.1617463617463617,1
9,BXP,2021-03-31,2644.8074472527446,2.8189590230125128,8.687898089171975,0.06875015505478603,1085.0591260951478,0.0010658465991316931,1.0137385512073271,0.015503188295100355,2.0137385512073274,0
10,BXP,2020-12-31,273.5623516726707,2.6278978622973836,35.93333333333333,0.07201288044042796,1085.2158051322283,0.009606211696270905,0.9755797250153909,0.13339574306040378,1.975579725015391,0
11,BXP,2020-09-30,79.78139971924962,2.2494409945983693,62.475,0.0685913471611146,1147.5622279489785,0.028195055520636916,0.9164826340092351,0.4110584889725141,1.9164826340092351,0
12,BXP,2020-06-30,47.59865641811557,2.5177247643029483,3.2237017310252996,0.07959344262295082,971.5640192610849,0.05289487043892121,0.983011744966443,0.6645631687209989,1.983011744966443,1
13,BXP,2020-03-31,171.67130647813272,2.544515320858495,3.3002754820936637,0.07972855488895905,940.1791720309188,0.014822018734870013,0.9597772277227723,0.18590602520656738,1.9597772277227723,1
14,BXP,2019-12-31,322.86699670238545,3.770971748620032,4.074675324675325,0.07866620820990267,903.119776606905,0.011679644519678374,0.9907329401853412,0.14847092271835363,1.9907329401853413,1
15,BXP,2019-09-30,200.02184720628708,3.8715648971778758,26.970165289256197,0.08507142028985508,875.1450553324139,0.019355710144927537,0.8169370128502212,0.227523063315257,1.8169370128502211,0
16,BXP,2019-06-30,334.84597518074116,3.738531930830864,26.970165289256197,0.08044413655508756,862.1458942124635,0.01116493017069386,0.760390243902439,0.13879109962288172,1.760390243902439,0
17,BXP,2019-03-31,234.67346589598296,3.893634407513902,26.970165289256197,0.0787708891867739,878.6883376384569,0.016591711349419124,0.7776012708498808,0.2106325258063098,1.777601270849881,1
18,BXP,2018-12-31,247.30151701062377,3.4421666397840016,26.970165289256197,0.0801921009581678,382.8308799428959,0.01391890628651554,0.8623993032876116,0.17356954263832466,1.863270193773133,0
0,C,2023-06-30,2.914899191647263,1.2440720604825144,38.23159584859585,1.9873054114158637,40.95128468942834,0.42679762787249814,0.8668050510292337,0.21476197137128736,1.8668050510292338,1
1,C,2023-03-31,5.400503903141166,1.2429220907220213,12.466386554621849,1.6490521109991758,43.67847790529877,0.23014928106969504,0.9466928151185594,0.1395645895812507,1.9466928151185594,1
2,C,2022-12-31,3.713527568697621,1.2266770234997173,76.11111111111111,1.7573110520319029,41.27837975180795,0.33032662362324344,0.985296889726673,0.18797276853252648,1.985296889726673,0
3,C,2022-09-30,2.596484427350365,1.1261173875583852,14.88888888888889,1.8731400228920259,36.95466579408623,0.43370850820297596,1.05932036927912,0.23154089011100926,2.05932036927912,0
4,C,2022-06-30,3.0268755202729705,1.2466500229837791,15.462857142857143,1.8351028216164516,35.30898902612574,0.41186035389765663,1.0411948457633737,0.2244344834775357,2.0411948457633735,1
5,C,2022-03-31,4.736698053253588,1.4553638929963817,15.632158212891218,1.6478164036022078,36.743345333354206,0.3072528323811368,1.003686457120683,0.1864605982253041,2.003686457120683,1
6,C,2021-12-31,3.6555751764394415,1.5858469051270216,16.030404299927373,1.6297991592713685,38.283394984550846,0.4338159738439981,0.9864538875487103,0.26617756634378403,1.9864538875487103,1
7,C,2021-09-30,3.173180242434045,1.8731775084733622,21.646153846153847,1.6922123725097702,37.62331748336698,0.5903155085311219,1.1211079660331582,0.34884244916352164,2.121107966033158,1
8,C,2021-06-30,2.475986155056287,1.8911600349545135,13.282926829268293,1.891421427197538,33.875876016580065,0.7638007309097904,1.1617463617463617,0.4038236640056948,2.1617463617463617,1
9,C,2021-03-31,4.690889937054893,2.0894195512476257,8.687898089171975,1.7399214389084143,-2809.145920296743,0.44542071531941285,1.0137385512073271,0.2560004752851711,2.0137385512073274,1
10,C,2020-12-31,5.417250076070835,1.7702990276637423,35.93333333333333,1.8361898826217928,79.30670798288303,0.3267892385997715,0.9755797250153909,0.17797137523335407,1.975579725015391,0
11,C,2020-09-30,11.254747314886615,1.2450254729227177,62.475,2.0988895872616804,36.31189581578583,0.11062225015713388,0.9164826340092351,0.05270513076462368,1.9164826340092351,0
12,C,2020-06-30,5.481627738062139,1.4702705387335364,3.2237017310252996,2.216393442622951,37.30039170741982,0.26821787414066633,0.983011744966443,0.12101546096583317,1.983011744966443,1
13,C,2020-03-31,2.2919750424316305,1.2011097501596768,3.3002754820936637,1.9343227028733818,81.11388195626614,0.5240500999894748,0.9597772277227723,0.27092175427141146,1.9597772277227723,0
14,C,2019-12-31,4.362505570560566,2.2675613487266255,4.074675324675325,1.9650867541261108,76.42456244195837,0.5197841726618705,0.9907329401853412,0.2645095294497685,1.9907329401853413,1
15,C,2019-09-30,3.846821650834748,2.1403938669398213,13.805822662186298,2.174840579710145,76.64680429135711,0.5564057971014493,0.8169370128502212,0.2558375093293528,1.8169370128502211,0
16,C,2019-06-30,4.032816743951948,2.1053609913559823,13.650942693669966,2.0589669696297936,79.3223367394879,0.5220571935269341,0.760390243902439,0.2535529715762274,1.760390243902439,1
17,C,2019-03-31,3.900113046293659,1.879042400431697,14.240618903715546,1.9128686327077749,81.84380105995383,0.4817917783735478,0.7776012708498808,0.2518687222611539,1.777601270849881,0
18,C,2018-12-31,3.0618723378662214,1.6536543521404155,41.88970502397332,2.148749707875672,53.252279635258354,0.540079457817247,0.8623993032876116,0.2513459133177443,1.863270193773133,0
0,CAG,2023-06-30,28.803769000831807,0.9119947987012814,26.970165289256197,0.2747961452928095,259.88758510713967,0.03166234247590808,0.8668050510292337,0.115221203129215,1.8668050510292338,1
1,CAG,2023-03-31,28.552641727500447,0.9986494986475338,12.466386554621849,0.29470647495191865,240.6799684555653,0.03497573037823976,0.9466928151185594,0.11867988439665621,1.9466928151185594,1
2,CAG,2022-12-31,-143.18650842482043,1.0536417017587907,76.11111111111111,0.2674420812761109,243.2844520624867,-0.007358526395746297,0.985296889726673,-0.027514467284410836,1.985296889726673,1
3,CAG,2022-09-30,58.54555594538502,0.8873415528158795,14.88888888888889,0.2695726821823731,235.66463987961797,0.01515642884395269,1.05932036927912,0.05622390488995825,2.05932036927912,0
4,CAG,2022-06-30,44.72259998321533,0.9342339393911266,15.462857142857143,0.270597800095648,221.6368666886294,0.020889526542324247,1.0411948457633737,0.07719769538015624,2.0411948457633735,1
5,CAG,2022-03-31,34.56954609893411,0.9222339450233705,5.919964430473986,0.28769245666698945,203.72248618553223,0.026677641134889126,1.003686457120683,0.09272972063278358,2.003686457120683,0
6,CAG,2021-12-31,41.06515886019931,0.9030115269211507,3.7342858872153153,0.2400093414292387,234.98461047022948,0.02198972442783746,0.9864538875487103,0.09162028568092477,1.9864538875487103,1
7,CAG,2021-09-30,30.783126874193425,0.9081477235309185,21.646153846153847,0.2543036888761796,209.31060527249184,0.029501477456867792,1.1211079660331582,0.1160088459087672,2.121107966033158,0
8,CAG,2021-06-30,36.02622542554127,0.974974017575237,13.282926829268293,0.2573379496056934,204.44523995674604,0.027062896710905945,1.1617463617463617,0.10516481052395545,2.1617463617463617,1
9,CAG,2021-03-31,27.628663083940044,1.0821273974059213,8.687898089171975,0.2984908000826959,190.25520680852702,0.03916683894976225,1.0137385512073271,0.13121623493558665,2.0137385512073274,1
10,CAG,2020-12-31,30.549094481308774,1.0440066567311297,35.93333333333333,0.2660434195491846,219.8834882533474,0.03417471694193414,0.9755797250153909,0.12845541152584725,1.975579725015391,0
11,CAG,2020-09-30,49.24435902494186,1.0389497074820124,62.475,0.3444269851246595,153.37322162747864,0.021097842028074586,0.9164826340092351,0.06125490434623924,1.9164826340092351,0
12,CAG,2020-06-30,47.3622891674303,1.0238870339315447,3.2237017310252996,0.2571760973030143,202.52648563368965,0.02161819143310418,0.983011744966443,0.08405987826945222,1.983011744966443,0
13,CAG,2020-03-31,31.011556819395917,0.8502800285709543,3.3002754820936637,0.28417008735922533,188.01527468369608,0.02741816650878855,0.9597772277227723,0.0964850550020371,1.9597772277227723,0
14,CAG,2019-12-31,53.72255928908722,0.9878312319554972,4.074675324675325,0.23899703766398644,213.2539064619423,0.01838764282691494,0.9907329401853412,0.07693669765382913,1.9907329401853413,1
15,CAG,2019-09-30,65.84141727492744,0.965674120032269,26.970165289256197,0.3029797101449275,170.0751565447548,0.014666666666666666,0.8169370128502212,0.0484080820450023,1.8169370128502211,0
16,CAG,2019-06-30,30.199947648797153,0.8100628830646099,26.970165289256197,0.2856351141653735,170.56900618767867,0.026823320771447574,0.760390243902439,0.09390764454792394,1.760390243902439,0
17,CAG,2019-03-31,57.87235088986104,0.8507597606239625,26.970165289256197,0.2575290437890974,188.05813901116943,0.014700625558534406,0.7776012708498808,0.057083369480350483,1.777601270849881,1
18,CAG,2018-12-31,32.98951672383832,0.6869282402650139,26.970165289256197,0.2094180883383968,64.48288553551713,0.02082262210796915,0.8623993032876116,0.09943086709072649,1.863270193773133,0
0,CAH,2023-06-30,80.39756996044214,2.5701595289429706,35.06838756365586,4.678187546330615,14.80525163532303,0.03196812453669385,0.8668050510292337,0.006833442272268109,1.8668050510292338,1
1,CAH,2023-03-31,-170.00396212064302,2.024042043747925,12.466386554621849,4.713710046707574,14.531249555411332,-0.011905852184265958,0.9466928151185594,-0.002525792224445783,1.9466928151185594,0
2,CAH,2022-12-31,202.52643966674805,2.115259054628018,76.11111111111111,4.709741739460691,14.462278082213118,0.010444360045575389,0.985296889726673,0.002217607805979477,1.985296889726673,1
3,CAH,2022-09-30,139.61216359898663,1.837703030967203,14.88888888888889,4.4928462418924076,14.048465702709489,0.013162914917970241,1.05932036927912,0.0029297496974714987,2.05932036927912,0
4,CAH,2022-06-30,-10.887352346259856,1.4485229185698194,15.462857142857143,4.288474414155906,13.74095140441344,-0.1330463892874223,1.0411948457633737,-0.031024177000624497,2.0411948457633735,0
5,CAH,2022-03-31,333.27533176967074,1.5813393295936735,5.919964430473985,4.401762370485136,13.039145684039132,0.00474484361382783,1.003686457120683,0.0010779417911432783,2.003686457120683,1
6,CAH,2021-12-31,54.6184718846395,1.3826815395364134,3.7342858872153153,4.107239607659972,13.588686865761089,0.02531527323680523,0.9864538875487103,0.006163573508005823,1.9864538875487103,0
7,CAH,2021-09-30,121.81784741631868,1.3469517014863186,21.646153846153847,4.059288914307501,13.18565840153335,0.011057096558955296,1.1211079660331582,0.0027238998731977646,2.121107966033158,0
8,CAH,2021-06-30,135.7609402632513,1.5537172428665997,13.282926829268293,3.7771686862858243,13.575856206980577,0.011444508559338335,1.1617463617463617,0.0030299172501591343,2.1617463617463617,1
9,CAH,2021-03-31,27.27618634416492,1.773487824114093,8.687898089171975,4.294087244159603,12.82780224190485,0.06501964027289642,1.0137385512073271,0.015141667268481741,2.0137385512073274,1
10,CAH,2020-12-31,-59.5151266768987,1.5640726134055647,35.93333333333333,4.057858107406253,14.106720906408176,-0.026280253453827777,0.9755797250153909,-0.006476385511327275,1.975579725015391,0
11,CAH,2020-09-30,20.133171785168532,1.3835492029196057,62.475,3.8433899015294366,13.775725059597896,0.06871988267337105,0.9164826340092351,0.017880018534165553,1.9164826340092351,0
12,CAH,2020-06-30,41.37776824951172,1.5316995121448018,3.2237017310252996,4.141406663141195,12.342432761679042,0.0370174510840825,0.983011744966443,0.008938376280103175,1.983011744966443,1
13,CAH,2020-03-31,60.29116873307661,1.3960695843886808,3.3002754820936637,4.182191348279129,12.4927213189262,0.023155457320282076,0.9597772277227723,0.005536680508367938,1.9597772277227723,0
14,CAH,2019-12-31,-2.805939910374052,1.4611549131253792,4.074675324675325,3.9505924672027084,13.081598642330372,-0.5207363520947947,0.9907329401853412,-0.13181221713398142,1.9907329401853413,1
15,CAH,2019-09-30,66.00220768722062,1.4845713960951654,26.970165289256197,4.330782608695652,11.883679187638785,0.022492753623188404,0.8169370128502212,0.005193692608358097,1.8169370128502211,0
16,CAH,2019-06-30,43.70420656977473,1.4338777593275682,33.48146210929046,3.9046774551097316,12.226906141641129,0.0328086898692086,0.760390243902439,0.008402407176109912,1.760390243902439,0
17,CAH,2019-03-31,46.8916119984218,1.4666724038827195,15.259470853763919,4.2158176943699734,11.482299086089698,0.03127792672028597,0.7776012708498808,0.007419183889772125,1.777601270849881,1
18,CAH,2018-12-31,20.560335130353803,1.424664493140898,28.047689810671862,4.114629586351952,3.1336075836165262,0.06929189062865156,0.8623993032876116,0.016840371453724478,1.863270193773133,0
0,CARR,2023-06-30,39.31487863249178,1.358825957183046,26.970165289256197,0.4900852483320978,380.67465341184754,0.034562638991845814,0.8668050510292337,0.07052372849309889,1.8668050510292338,0
1,CARR,2023-03-31,49.738183932834204,1.229902890545401,12.466386554621849,0.4372195255975822,400.2124504036754,0.02472753915193699,0.9466928151185594,0.05655634687892752,1.9466928151185594,0
2,CARR,2022-12-31,9.197778614555917,1.1457923986229932,76.11111111111111,0.5175655146221041,350.1590956776596,0.12457273072540828,0.985296889726673,0.24068978169143276,1.985296889726673,0
3,CARR,2022-09-30,18.06199408992215,0.9871730840829255,14.88888888888889,0.4970431133155284,348.80813023731844,0.05465471194200687,1.05932036927912,0.10995970063327576,2.05932036927912,0
4,CARR,2022-06-30,7.6024774381265505,1.002756230241656,15.462857142857143,0.5549497847919656,328.07162017999997,0.1318986131037781,1.0411948457633737,0.23767666321957945,2.0411948457633735,1
5,CARR,2022-03-31,41.42724143134223,1.2997410887726235,5.919964430473985,0.4655756754139634,261.55848360191686,0.031374067977147285,1.003686457120683,0.06738768718801996,2.003686457120683,1
6,CARR,2021-12-31,34.06707269143956,1.492522848415241,3.7342858872153153,0.49892573563755255,266.15841088538855,0.043811303129378795,0.9864538875487103,0.08781127129750983,1.9864538875487103,1
7,CARR,2021-09-30,31.25042752808369,1.4506680207965645,21.646153846153847,0.5185397006958345,249.9598214285714,0.046420741588027836,1.1211079660331582,0.08952205882352941,2.121107966033158,0
8,CARR,2021-06-30,37.21309641003609,1.374286307121933,13.282926829268293,0.45191382958261206,258.6256680871654,0.03693017888055395,1.1617463617463617,0.08171951479038093,2.1617463617463617,0
9,CARR,2021-03-31,9.983505524784686,1.2848319597226519,8.687898089171975,0.47488112466404797,239.12457938664076,0.1286954724002481,1.0137385512073271,0.2710056595559425,2.0137385512073274,0
10,CARR,2020-12-31,15.035204342984962,1.1572749992886522,35.93333333333333,0.5102316401786642,276.23770581250176,0.07697101900903708,0.9755797250153909,0.15085504885993486,1.975579725015391,0
11,CARR,2020-09-30,34.707369223408314,0.9489444130850168,62.475,0.4071862560234653,328.26279224198936,0.027341294783155248,0.9164826340092351,0.06714689992281965,1.9164826340092351,0
12,CARR,2020-06-30,68.43184661865234,0.6948130381164067,3.2237017310252996,0.4079323109465891,279.9854211381636,0.010153358011634056,0.983011744966443,0.02488981073373088,1.983011744966443,0
13,CARR,2020-03-31,6.523402831992325,0.5382957394255323,3.3002754820936637,0.5222608146510893,110.50901588309685,0.08251762972318703,0.9597772277227723,0.15800080612656187,1.9597772277227723,0
14,CARR,2019-12-31,0.0,0.0,4.074675324675325,0.4573635209479475,122.56643976011648,0.04231908590774439,0.9907329401853412,0.09252833680314597,1.9907329401853413,0
15,CARR,2019-09-30,-93.50710708697983,0.0,26.970165289256197,0.0,1221.4416828628832,0.0,0.8169370128502212,-0.2219518048408859,1.8169370128502211,0
16,CARR,2019-06-30,735.1830590848618,0.0,38.80511019283746,0.0,1701.9686387717181,0.0,0.760390243902439,0.014135799876888672,1.760390243902439,0
17,CARR,2019-03-31,-91.06866427066706,0.0,26.970165289256197,0.0,752.5948167380294,0.0,0.7776012708498808,0.049005389751413136,1.777601270849881,0
18,CARR,2018-12-31,-87.78443839433214,0.0,26.970165289256197,0.0,769.5955458468823,0.0,0.8623993032876116,0.2545801357211887,1.863270193773133,0
0,CAT,2023-06-30,36.98187156123595,6.658244666742165,28.97298074824904,1.469792438843588,54.78216729931111,0.1800407709414381,0.8668050510292337,0.1224940108435254,1.8668050510292338,0
1,CAT,2023-03-31,45.86955242340633,6.108098655887243,12.466386554621849,1.5200109900174008,50.03137280355046,0.13316237750709772,0.9466928151185594,0.08760619389046213,1.9466928151185594,0
2,CAT,2022-12-31,33.93066088514314,6.575434757555749,76.11111111111111,1.4236612229396126,52.70586402240436,0.193790353209267,0.985296889726673,0.13612111511271174,1.985296889726673,1
3,CAT,2022-09-30,28.25882634757453,4.5094445325727,14.88888888888889,1.3589278901182755,50.99747990739114,0.15957649752003053,1.05932036927912,0.11742823050466765,2.05932036927912,0
4,CAT,2022-06-30,33.61677012198454,4.942034976326182,15.462857142857143,1.2997608799617408,49.7975879797487,0.14701099952175992,1.0411948457633737,0.1131061888292001,2.0411948457633735,1
5,CAT,2022-03-31,30.335432808354216,6.227473375976657,10.619057226776718,1.3361092282366611,46.61757404797693,0.20528711145540815,1.003686457120683,0.15364545586316858,2.003686457120683,1
6,CAT,2021-12-31,41.91990783605803,5.584099820104507,11.877262591067469,1.158056982718356,52.715469211223294,0.13320878094348435,0.9864538875487103,0.1150278293135436,1.9864538875487103,0
7,CAT,2021-09-30,39.19681842261313,5.279296962267882,21.646153846153847,1.228576875417024,48.2953934868806,0.13468687446382613,1.1211079660331582,0.10962836527271316,2.121107966033158,0
8,CAT,2021-06-30,40.81901720832376,6.006260466314229,13.282926829268293,1.1432006155029812,49.773601774506574,0.14714368147720716,1.1617463617463617,0.12871203836123496,2.1617463617463617,1
9,CAT,2021-03-31,23.933002146045165,6.892427535547016,8.687898089171975,1.1613603473227208,52.05430462038913,0.28798842257597684,1.0137385512073271,0.24797507788161993,2.0137385512073274,1
10,CAT,2020-12-31,78.1975928666349,5.425988577429325,35.93333333333333,1.026384127973408,60.93861122820444,0.06938817907967175,0.9755797250153909,0.06760449347232061,1.975579725015391,0
11,CAT,2020-09-30,93.79959179740806,4.50033658529362,62.475,1.0472449193379425,56.27699170147501,0.047978210768908444,0.9164826340092351,0.04581374412323697,1.9164826340092351,0
12,CAT,2020-06-30,33.011316739595856,3.812623784202927,3.2237017310252996,1.1248016922263353,51.35565050351406,0.11549444738233738,0.983011744966443,0.10267983074753173,1.983011744966443,0
13,CAT,2020-03-31,10.0885735596674,3.471165873755682,3.3002754820936637,1.3834333228081255,41.91839979969599,0.3440690453636459,0.9597772277227723,0.24870663420572126,1.9597772277227723,0
14,CAT,2019-12-31,27.80795634319505,4.39537524087319,4.074675324675325,1.3497672450275073,42.395786581711555,0.1580617858654253,0.9907329401853412,0.11710299419971783,1.9907329401853413,1
15,CAT,2019-09-30,21.833513801480517,4.100903461843297,15.429665572493922,1.6732753623188406,34.27963315044349,0.18782608695652173,0.8169370128502212,0.11225055432372505,1.8169370128502211,0
16,CAT,2019-06-30,20.589452464678132,4.292702292846328,25.470572847037563,1.4925737087120372,36.1051627855652,0.20849035690534248,0.760390243902439,0.13968513292737264,1.760390243902439,1
17,CAT,2019-03-31,10.538068395965936,4.288447628072376,36.44415679442509,1.6021000893655049,33.55268246014478,0.4069481680071492,0.7776012708498808,0.25400920373727515,1.777601270849881,0
18,CAT,2018-12-31,20.975260731797032,4.232796831480893,54.44480184005662,1.578639869128301,11.651518510308135,0.20179948586118251,0.8623993032876116,0.12783123612139155,1.863270193773133,0
0,CB,2023-06-30,29.90085932467503,5.2420705932436205,16.99078882850832,1.0245552260934025,62.24133704090258,0.1753150481838399,0.8668050510292337,0.17111332187754363,1.8668050510292338,0
1,CB,2023-03-31,43.43069048625667,5.218524216317314,12.466386554621849,1.0464328235186373,59.84672234139228,0.12015752358274567,0.9466928151185594,0.11482583581305794,1.9466928151185594,1
2,CB,2022-12-31,79.10029491180269,6.098503557575369,76.11111111111111,1.1517280668439043,54.182523129064755,0.07709836688188378,0.985296889726673,0.06694146743610882,1.985296889726673,1
3,CB,2022-09-30,44.48060046284139,5.048828171573946,14.88888888888889,0.9443914536436475,61.704453956041235,0.11350629530713469,1.05932036927912,0.12018987981012019,2.05932036927912,0
4,CB,2022-06-30,29.46320125425527,5.503742902875231,15.462857142857143,0.9211860353897656,59.676024378735264,0.18680057388809182,1.0411948457633737,0.20278268092617588,2.0411948457633735,1
5,CB,2022-03-31,29.2196110774846,6.057827763812775,18.29208489900025,1.0151060327297377,52.849936568470994,0.20732061586133438,1.003686457120683,0.20423542878946865,2.003686457120683,1
6,CB,2021-12-31,30.93199060318318,5.29643519622931,10.94594648131303,1.013078000934143,50.388590340624475,0.17122839794488556,0.9864538875487103,0.1690179806362379,1.9864538875487103,0
7,CB,2021-09-30,22.44594997380743,4.846065836495456,21.646153846153847,0.9211705271184825,53.88690337349372,0.21589934229339433,1.1211079660331582,0.234375,2.121107966033158,0
